t,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1,
0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,,
0.0008,1,0.0497917,-0.0139954,-0.0207821,-0.0155045,-0.01594,-0.0155045,-0.0207821,-0.0139954,0.0497917,1,1,0.0497917,-0.0139954,-0.0207821,-0.0155045,-0.01594,-0.0155045,-0.0207821,-0.0139954,0.0497917,1,1,0.0497917,-0.0139954,-0.0207821,-0.0155045,-0.01594,-0.0155045,-0.0207821,-0.0139954,0.0497917,1,1,0.0497917,-0.0139954,-0.0207821,-0.0155045,-0.01594,-0.0155045,-0.0207821,-0.0139954,0.0497917,1,1,0.0497917,-0.0139954,-0.0207821,-0.0155045,-0.01594,-0.0155045,-0.0207821,-0.0139954,0.0497917,1,1,0.0497915,-0.0139954,-0.0207821,-0.0155045,-0.01594,-0.0155045,-0.0207821,-0.0139954,0.0497915,1,1,0.0497932,-0.0139953,-0.0207822,-0.0155045,-0.01594,-0.0155045,-0.0207822,-0.0139953,0.0497932,1,1,0.0497767,-0.0139958,-0.020781,-0.0155046,-0.01594,-0.0155046,-0.020781,-0.0139958,0.0497767,1,1,0.0498261,-0.0139944,-0.0207847,-0.0155044,-0.0159401,-0.0155044,-0.0207847,-0.0139944,0.0498261,1,1,0.0498595,-0.0139935,-0.0207873,-0.0155042,-0.0159402,-0.0155042,-0.0207873,-0.0139935,0.0498595,1,1.24374,0.0576358,-0.013876,-0.0214158,-0.0154612,-0.0159524,-0.0154612,-0.0214158,-0.013876,0.0576358,1.24374,,1,0.0624798,-0.000455555,-0.00715167,-0.00194455,-0.0023742,-0.00194455,-0.00715167,-0.000455555,0.0624798,1,1,0.0624798,-0.000455555,-0.00715167,-0.00194455,-0.0023742,-0.00194455,-0.00715167,-0.000455555,0.0624798,1,1,0.0624798,-0.000455555,-0.00715167,-0.00194455,-0.0023742,-0.00194455,-0.00715167,-0.000455555,0.0624798,1,1,0.0624797,-0.000455555,-0.00715167,-0.00194455,-0.0023742,-0.00194455,-0.00715167,-0.000455555,0.0624797,1,1,0.0624798,-0.000455553,-0.00715167,-0.00194455,-0.0023742,-0.00194455,-0.00715167,-0.000455553,0.0624798,1,1,0.0624796,-0.000455561,-0.00715165,-0.00194455,-0.0023742,-0.00194455,-0.00715165,-0.000455561,0.0624796,1,1,0.0624813,-0.000455513,-0.00715178,-0.00194455,-0.00237421,-0.00194455,-0.00715178,-0.000455513,0.0624813,1,1,0.062465,-0.000455957,-0.00715054,-0.00194462,-0.00237417,-0.00194462,-0.00715054,-0.000455957,0.062465,1,1,0.0625137,-0.000454622,-0.00715425,-0.00194441,-0.00237428,-0.00194441,-0.00715425,-0.000454622,0.0625137,1,1,0.0625466,-0.000453721,-0.00715676,-0.00194427,-0.00237436,-0.00194427,-0.00715676,-0.000453721,0.0625466,1,1.24048,0.0702192,-0.000337757,-0.0077769,-0.00190183,-0.00238645,-0.00190183,-0.0077769,-0.000337757,0.0702192,1.24048,,1,0.0650063,0.0022406,-0.00443747,0.000755611,0.00032712,0.000755611,-0.00443747,0.0022406,0.0650063,1,1,0.0650063,0.0022406,-0.00443747,0.000755611,0.00032712,0.000755611,-0.00443747,0.0022406,0.0650063,1,1,0.0650063,0.0022406,-0.00443747,0.000755611,0.00032712,0.000755611,-0.00443747,0.0022406,0.0650063,1,1,0.0650063,0.0022406,-0.00443747,0.000755611,0.00032712,0.000755611,-0.00443747,0.0022406,0.0650063,1,1,0.0650064,0.0022406,-0.00443747,0.000755611,0.00032712,0.000755611,-0.00443747,0.0022406,0.0650064,1,1,0.0650061,0.00224059,-0.00443746,0.00075561,0.000327121,0.00075561,-0.00443746,0.00224059,0.0650061,1,1,0.0650078,0.00224064,-0.00443759,0.000755617,0.000327117,0.000755617,-0.00443759,0.00224064,0.0650078,1,1,0.0649916,0.00224019,-0.00443635,0.000755549,0.000327156,0.000755549,-0.00443635,0.00224019,0.0649916,1,1,0.0650401,0.00224153,-0.00444005,0.000755752,0.000327039,0.000755752,-0.00444005,0.00224153,0.0650401,1,1,0.065073,0.00224242,-0.00444255,0.00075589,0.00032696,0.00075589,-0.00444255,0.00224242,0.065073,1,1.23984,0.0727249,0.00235808,-0.00506102,0.000798222,0.000314901,0.000798222,-0.00506102,0.00235808,0.0727249,1.23984,,1,0.0645751,0.00178046,-0.00490069,0.000294789,-0.000133899,0.000294789,-0.00490069,0.00178046,0.0645751,1,1,0.0645751,0.00178046,-0.00490069,0.000294789,-0.000133899,0.000294789,-0.00490069,0.00178046,0.0645751,1,1,0.0645751,0.00178046,-0.00490069,0.000294789,-0.000133899,0.000294789,-0.00490069,0.00178046,0.0645751,1,1,0.0645751,0.00178046,-0.00490069,0.000294789,-0.000133899,0.000294789,-0.00490069,0.00178046,0.0645751,1,1,0.0645752,0.00178046,-0.00490069,0.000294789,-0.000133899,0.000294789,-0.00490069,0.00178046,0.0645752,1,1,0.0645749,0.00178045,-0.00490067,0.000294789,-0.000133898,0.000294789,-0.00490067,0.00178045,0.0645749,1,1,0.0645766,0.0017805,-0.0049008,0.000294796,-0.000133903,0.000294796,-0.0049008,0.0017805,0.0645766,1,1,0.0645604,0.00178006,-0.00489956,0.000294727,-0.000133864,0.000294727,-0.00489956,0.00178006,0.0645604,1,1,0.0646089,0.00178139,-0.00490327,0.000294931,-0.00013398,0.000294931,-0.00490327,0.00178139,0.0646089,1,1,0.0646418,0.00178229,-0.00490577,0.000295069,-0.000134059,0.000295069,-0.00490577,0.00178229,0.0646418,1,1.23995,0.0722972,0.00189799,-0.00552452,0.00033742,-0.000146124,0.00033742,-0.00552452,0.00189799,0.0722972,1.23995,,1,0.0645694,0.00177432,-0.00490687,0.000288639,-0.000140052,0.000288639,-0.00490687,0.00177432,0.0645694,1,1,0.0645694,0.00177432,-0.00490687,0.000288639,-0.000140052,0.000288639,-0.00490687,0.00177432,0.0645694,1,1,0.0645694,0.00177432,-0.00490687,0.000288639,-0.000140052,0.000288639,-0.00490687,0.00177432,0.0645694,1,1,0.0645694,0.00177432,-0.00490687,0.000288639,-0.000140052,0.000288639,-0.00490687,0.00177432,0.0645694,1,1,0.0645695,0.00177432,-0.00490688,0.000288639,-0.000140052,0.000288639,-0.00490688,0.00177432,0.0645695,1,1,0.0645692,0.00177431,-0.00490686,0.000288638,-0.000140052,0.000288638,-0.00490686,0.00177431,0.0645692,1,1,0.0645709,0.00177436,-0.00490699,0.000288645,-0.000140056,0.000288645,-0.00490699,0.00177436,0.0645709,1,1,0.0645547,0.00177392,-0.00490575,0.000288577,-0.000140017,0.000288577,-0.00490575,0.00177392,0.0645547,1,1,0.0646032,0.00177525,-0.00490945,0.000288781,-0.000140134,0.000288781,-0.00490945,0.00177525,0.0646032,1,1,0.0646361,0.00177615,-0.00491196,0.000288919,-0.000140212,0.000288919,-0.00491196,0.00177615,0.0646361,1,1.23995,0.0722915,0.00189185,-0.00553071,0.00033127,-0.000152277,0.00033127,-0.00553071,0.00189185,0.0722915,1.23995,,1,0.0645559,0.00176013,-0.00492113,0.000274437,-0.000154259,0.000274437,-0.00492113,0.00176013,0.0645559,1,1,0.0645559,0.00176013,-0.00492113,0.000274437,-0.000154259,0.000274437,-0.00492113,0.00176013,0.0645559,1,1,0.0645559,0.00176013,-0.00492113,0.000274437,-0.000154259,0.000274437,-0.00492113,0.00176013,0.0645559,1,1,0.0645559,0.00176013,-0.00492113,0.000274437,-0.000154259,0.000274437,-0.00492113,0.00176013,0.0645559,1,1,0.0645559,0.00176013,-0.00492113,0.000274437,-0.000154259,0.000274437,-0.00492113,0.00176013,0.0645559,1,1,0.0645557,0.00176012,-0.00492112,0.000274436,-0.000154258,0.000274436,-0.00492112,0.00176012,0.0645557,1,1,0.0645574,0.00176017,-0.00492125,0.000274443,-0.000154262,0.000274443,-0.00492125,0.00176017,0.0645574,1,1,0.0645411,0.00175973,-0.00492001,0.000274375,-0.000154223,0.000274375,-0.00492001,0.00175973,0.0645411,1,1,0.0645897,0.00176106,-0.00492371,0.000274579,-0.00015434,0.000274579,-0.00492371,0.00176106,0.0645897,1,1,0.0646226,0.00176196,-0.00492622,0.000274717,-0.000154419,0.000274717,-0.00492622,0.00176196,0.0646226,1,1.23995,0.0722783,0.00187767,-0.00554499,0.000317069,-0.000166485,0.000317069,-0.00554499,0.00187767,0.0722783,1.23995,,1,0.0645445,0.00174622,-0.00493531,0.000260465,-0.000168248,0.000260465,-0.00493531,0.00174622,0.0645445,1,1,0.0645445,0.00174622,-0.00493531,0.000260465,-0.000168248,0.000260465,-0.00493531,0.00174622,0.0645445,1,1,0.0645445,0.00174622,-0.00493531,0.000260465,-0.000168248,0.000260465,-0.00493531,0.00174622,0.0645445,1,1,0.0645445,0.00174622,-0.00493531,0.000260465,-0.000168248,0.000260465,-0.00493531,0.00174622,0.0645445,1,1,0.0645446,0.00174622,-0.00493532,0.000260465,-0.000168248,0.000260465,-0.00493532,0.00174622,0.0645446,1,1,0.0645443,0.00174621,-0.0049353,0.000260464,-0.000168247,0.000260464,-0.0049353,0.00174621,0.0645443,1,1,0.064546,0.00174626,-0.00493543,0.000260472,-0.000168251,0.000260472,-0.00493543,0.00174626,0.064546,1,1,0.0645298,0.00174582,-0.00493419,0.000260403,-0.000168212,0.000260403,-0.00493419,0.00174582,0.0645298,1,1,0.0645783,0.00174715,-0.00493789,0.000260607,-0.000168329,0.000260607,-0.00493789,0.00174715,0.0645783,1,1,0.0646112,0.00174805,-0.0049404,0.000260745,-0.000168408,0.000260745,-0.0049404,0.00174805,0.0646112,1,1.23996,0.0722655,0.00186372,-0.00555907,0.000303092,-0.00018047,0.000303092,-0.00555907,0.00186372,0.0722655,1.23996,,1,0.0645227,0.00173971,-0.0049402,0.000254316,-0.000174293,0.000254316,-0.0049402,0.00173971,0.0645227,1,1,0.0645227,0.00173971,-0.0049402,0.000254316,-0.000174293,0.000254316,-0.0049402,0.00173971,0.0645227,1,1,0.0645227,0.00173971,-0.0049402,0.000254316,-0.000174293,0.000254316,-0.0049402,0.00173971,0.0645227,1,1,0.0645227,0.00173971,-0.0049402,0.000254316,-0.000174293,0.000254316,-0.0049402,0.00173971,0.0645227,1,1,0.0645228,0.00173971,-0.0049402,0.000254317,-0.000174293,0.000254317,-0.0049402,0.00173971,0.0645228,1,1,0.0645225,0.0017397,-0.00494018,0.000254316,-0.000174292,0.000254316,-0.00494018,0.0017397,0.0645225,1,1,0.0645242,0.00173975,-0.00494031,0.000254323,-0.000174297,0.000254323,-0.00494031,0.00173975,0.0645242,1,1,0.064508,0.00173931,-0.00493907,0.000254254,-0.000174258,0.000254254,-0.00493907,0.00173931,0.064508,1,1,0.0645566,0.00174064,-0.00494278,0.000254458,-0.000174375,0.000254458,-0.00494278,0.00174064,0.0645566,1,1,0.0645896,0.00174154,-0.0049453,0.000254597,-0.000174454,0.000254597,-0.0049453,0.00174154,0.0645896,1,1.23993,0.0722583,0.00185762,-0.00556506,0.000297003,-0.000186551,0.000297003,-0.00556506,0.00185762,0.0722583,1.23993,,1,0.0641489,0.00128928,-0.00539879,-0.00019794,-0.000627071,-0.00019794,-0.00539879,0.00128928,0.0641489,1,1,0.0641489,0.00128928,-0.00539879,-0.00019794,-0.000627071,-0.00019794,-0.00539879,0.00128928,0.0641489,1,1,0.0641489,0.00128928,-0.00539879,-0.00019794,-0.000627071,-0.00019794,-0.00539879,0.00128928,0.0641489,1,1,0.0641489,0.00128928,-0.00539879,-0.00019794,-0.000627071,-0.00019794,-0.00539879,0.00128928,0.0641489,1,1,0.064149,0.00128928,-0.0053988,-0.00019794,-0.000627071,-0.00019794,-0.0053988,0.00128928,0.064149,1,1,0.0641487,0.00128927,-0.00539878,-0.000197941,-0.00062707,-0.000197941,-0.00539878,0.00128927,0.0641487,1,1,0.0641504,0.00128932,-0.00539891,-0.000197934,-0.000627074,-0.000197934,-0.00539891,0.00128932,0.0641504,1,1,0.0641343,0.00128888,-0.00539767,-0.000198002,-0.000627036,-0.000198002,-0.00539767,0.00128888,0.0641343,1,1,0.0641826,0.0012902,-0.00540136,-0.000197799,-0.000627152,-0.000197799,-0.00540136,0.0012902,0.0641826,1,1,0.0642153,0.00129109,-0.00540385,-0.000197662,-0.00062723,-0.000197662,-0.00540385,0.00129109,0.0642153,1,1.24012,0.0718433,0.00140598,-0.00602054,-0.000155418,-0.000639225,-0.000155418,-0.00602054,0.00140598,0.0718433,1.24012,,1,0.0666613,0.00394343,-0.00272956,0.00245957,0.0020314,0.00245957,-0.00272956,0.00394343,0.0666613,1,1,0.0666613,0.00394343,-0.00272956,0.00245957,0.0020314,0.00245957,-0.00272956,0.00394343,0.0666613,1,1,0.0666613,0.00394343,-0.00272956,0.00245957,0.0020314,0.00245957,-0.00272956,0.00394343,0.0666613,1,1,0.0666613,0.00394343,-0.00272955,0.00245957,0.0020314,0.00245957,-0.00272955,0.00394343,0.0666613,1,1,0.0666613,0.00394343,-0.00272956,0.00245957,0.0020314,0.00245957,-0.00272956,0.00394343,0.0666613,1,1,0.0666611,0.00394343,-0.00272954,0.00245956,0.0020314,0.00245956,-0.00272954,0.00394343,0.0666611,1,1,0.0666628,0.00394347,-0.00272967,0.00245957,0.0020314,0.00245957,-0.00272967,0.00394347,0.0666628,1,1,0.0666468,0.00394304,-0.00272845,0.0024595,0.00203144,0.0024595,-0.00272845,0.00394304,0.0666468,1,1,0.0666947,0.00394435,-0.0027321,0.0024597,0.00203132,0.0024597,-0.0027321,0.00394435,0.0666947,1,1,0.0667271,0.00394524,-0.00273457,0.00245984,0.00203125,0.00245984,-0.00273457,0.00394524,0.0667271,1,1.23953,0.0743119,0.00405917,-0.00334788,0.00250188,0.00201934,0.00250188,-0.00334788,0.00405917,0.0743119,1.23953,,1.23606,0.0866778,0.0173764,0.0100696,0.0158401,0.0153641,0.0158401,0.0100696,0.0173764,0.0866778,1.23606,1.23606,0.0866778,0.0173764,0.0100696,0.0158401,0.0153641,0.0158401,0.0100696,0.0173764,0.0866778,1.23606,1.23606,0.0866778,0.0173764,0.0100696,0.0158401,0.0153641,0.0158401,0.0100696,0.0173764,0.0866778,1.23606,1.23606,0.0866778,0.0173764,0.0100696,0.0158401,0.0153641,0.0158401,0.0100696,0.0173764,0.0866778,1.23606,1.23606,0.0866779,0.0173764,0.0100696,0.0158401,0.0153641,0.0158401,0.0100696,0.0173764,0.0866779,1.23606,1.23606,0.0866778,0.0173764,0.0100696,0.0158401,0.0153641,0.0158401,0.0100696,0.0173764,0.0866778,1.23606,1.23606,0.086678,0.0173764,0.0100696,0.0158401,0.0153641,0.0158401,0.0100696,0.0173764,0.086678,1.23606,1.23604,0.0866764,0.0173764,0.0100697,0.0158401,0.0153641,0.0158401,0.0100697,0.0173764,0.0866764,1.23604,1.23611,0.0866812,0.0173765,0.0100693,0.0158401,0.0153641,0.0158401,0.0100693,0.0173765,0.0866812,1.23611,1.23617,0.0866844,0.0173766,0.0100691,0.0158401,0.0153641,0.0158401,0.0100691,0.0173766,0.0866844,1.23617,1.24826,0.087176,0.0173853,0.0100299,0.0158427,0.0153632,0.0158427,0.0100299,0.0173853,0.087176,1.24826,,
