t,0,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.21,0.22,0.23,0.24,0.25,0.26,0.27,0.28,0.29,0.3,0.31,0.32,0.33,0.34,0.35,0.36,0.37,0.38,0.39,0.4,0.41,0.42,0.43,0.44,0.45,0.46,0.47,0.48,0.49,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.57,0.58,0.59,0.6,0.61,0.62,0.63,0.64,0.65,0.66,0.67,0.68,0.69,0.7,0.71,0.72,0.73,0.74,0.75,0.76,0.77,0.78,0.79,0.8,0.81,0.82,0.83,0.84,0.85,0.86,0.87,0.88,0.89,0.9,0.91,0.92,0.93,0.94,0.95,0.96,0.97,0.98,0.99,1,
0,1,0.999507,0.998027,0.995562,0.992115,0.987688,0.982287,0.975917,0.968583,0.960294,0.951057,0.940881,0.929776,0.917755,0.904827,0.891007,0.876307,0.860742,0.844328,0.827081,0.809017,0.790155,0.770513,0.750111,0.728969,0.707107,0.684547,0.661312,0.637424,0.612907,0.587785,0.562083,0.535827,0.509041,0.481754,0.45399,0.425779,0.397148,0.368125,0.338738,0.309017,0.278991,0.24869,0.218143,0.187381,0.156434,0.125333,0.0941083,0.0627905,0.0314108,6.12323e-17,-0.0314108,-0.0627905,-0.0941083,-0.125333,-0.156434,-0.187381,-0.218143,-0.24869,-0.278991,-0.309017,-0.338738,-0.368125,-0.397148,-0.425779,-0.45399,-0.481754,-0.509041,-0.535827,-0.562083,-0.587785,-0.612907,-0.637424,-0.661312,-0.684547,-0.707107,-0.728969,-0.750111,-0.770513,-0.790155,-0.809017,-0.827081,-0.844328,-0.860742,-0.876307,-0.891007,-0.904827,-0.917755,-0.929776,-0.940881,-0.951057,-0.960294,-0.968583,-0.975917,-0.982287,-0.987688,-0.992115,-0.995562,-0.998027,-0.999507,-1
0.02,0.99804,0.997547,0.99607,0.99361,0.99017,0.985752,0.980362,0.974004,0.966685,0.958411,0.949192,0.939036,0.927954,0.915956,0.903053,0.88926,0.874589,0.859055,0.842673,0.825459,0.807431,0.788606,0.769003,0.748641,0.72754,0.705721,0.683205,0.660016,0.636175,0.611706,0.586633,0.560982,0.534776,0.508044,0.480809,0.453101,0.424945,0.396369,0.367403,0.338074,0.308411,0.278444,0.248202,0.217716,0.187014,0.156128,0.125088,0.0939238,0.0626674,0.0313492,8.35481e-18,-0.0313492,-0.0626674,-0.0939238,-0.125088,-0.156128,-0.187014,-0.217716,-0.248202,-0.278444,-0.308411,-0.338074,-0.367403,-0.396369,-0.424945,-0.453101,-0.480809,-0.508044,-0.534776,-0.560982,-0.586633,-0.611706,-0.636175,-0.660016,-0.683205,-0.705721,-0.72754,-0.748641,-0.769003,-0.788606,-0.807431,-0.825459,-0.842673,-0.859055,-0.874589,-0.88926,-0.903053,-0.915956,-0.927954,-0.939036,-0.949192,-0.958411,-0.966685,-0.974004,-0.980362,-0.985752,-0.99017,-0.99361,-0.99607,-0.997547,-0.99804
0.0294345,0.995769,0.995278,0.993804,0.99135,0.987917,0.98351,0.978131,0.971788,0.964485,0.956231,0.947033,0.9369,0.925843,0.913872,0.900999,0.887237,0.872599,0.8571,0.840756,0.823581,0.805594,0.786812,0.767253,0.746937,0.725884,0.704115,0.681651,0.658514,0.634727,0.610314,0.585298,0.559705,0.53356,0.506888,0.479715,0.45207,0.423978,0.395468,0.366567,0.337305,0.30771,0.277811,0.247638,0.21722,0.186589,0.155773,0.124803,0.0937102,0.0625249,0.0312779,-9.26945e-18,-0.0312779,-0.0625249,-0.0937102,-0.124803,-0.155773,-0.186589,-0.21722,-0.247638,-0.277811,-0.30771,-0.337305,-0.366567,-0.395468,-0.423978,-0.45207,-0.479715,-0.506888,-0.53356,-0.559705,-0.585298,-0.610314,-0.634727,-0.658514,-0.681651,-0.704115,-0.725884,-0.746937,-0.767253,-0.786812,-0.805594,-0.823581,-0.840756,-0.8571,-0.872599,-0.887237,-0.900999,-0.913872,-0.925843,-0.9369,-0.947033,-0.956231,-0.964485,-0.971788,-0.978131,-0.98351,-0.987917,-0.99135,-0.993804,-0.995278,-0.995769
0.0412982,0.99171,0.99122,0.989753,0.987309,0.98389,0.9795,0.974144,0.967826,0.960553,0.952333,0.943172,0.933081,0.922068,0.910146,0.897326,0.88362,0.869042,0.853606,0.837328,0.820224,0.80231,0.783604,0.764126,0.743892,0.722925,0.701245,0.678872,0.655829,0.63214,0.607826,0.582912,0.557424,0.531385,0.504821,0.47776,0.450227,0.422249,0.393855,0.365073,0.33593,0.306455,0.276678,0.246628,0.216335,0.185828,0.155138,0.124294,0.0933281,0.06227,0.0311504,-3.46229e-17,-0.0311504,-0.06227,-0.0933281,-0.124294,-0.155138,-0.185828,-0.216335,-0.246628,-0.276678,-0.306455,-0.33593,-0.365073,-0.393855,-0.422249,-0.450227,-0.47776,-0.504821,-0.531385,-0.557424,-0.582912,-0.607826,-0.63214,-0.655829,-0.678872,-0.701245,-0.722925,-0.743892,-0.764126,-0.783604,-0.80231,-0.820224,-0.837328,-0.853606,-0.869042,-0.88362,-0.897326,-0.910146,-0.922068,-0.933081,-0.943172,-0.952333,-0.960553,-0.967826,-0.974144,-0.9795,-0.98389,-0.987309,-0.989753,-0.99122,-0.99171
0.0580875,0.983712,0.983227,0.981771,0.979346,0.975955,0.971601,0.966288,0.960021,0.952807,0.944652,0.935566,0.925556,0.914632,0.902806,0.890089,0.876494,0.862033,0.846722,0.830576,0.813609,0.79584,0.777285,0.757963,0.737893,0.717095,0.695589,0.673397,0.65054,0.627042,0.602924,0.578211,0.552928,0.527099,0.50075,0.473907,0.446596,0.418844,0.390679,0.362129,0.333221,0.303984,0.274447,0.244639,0.21459,0.184329,0.153886,0.123292,0.0925755,0.0617678,0.0308991,-2.69835e-16,-0.0308991,-0.0617678,-0.0925755,-0.123292,-0.153886,-0.184329,-0.21459,-0.244639,-0.274447,-0.303984,-0.333221,-0.362129,-0.390679,-0.418844,-0.446596,-0.473907,-0.50075,-0.527099,-0.552928,-0.578211,-0.602924,-0.627042,-0.65054,-0.673397,-0.695589,-0.717095,-0.737893,-0.757963,-0.777285,-0.79584,-0.813609,-0.830576,-0.846722,-0.862033,-0.876494,-0.890089,-0.902806,-0.914632,-0.925556,-0.935566,-0.944652,-0.952807,-0.960021,-0.966288,-0.971601,-0.975955,-0.979346,-0.981771,-0.983227,-0.983712
0.0701651,0.976359,0.975877,0.974433,0.972026,0.96866,0.964339,0.959065,0.952845,0.945685,0.937592,0.928573,0.918638,0.907796,0.896058,0.883436,0.869942,0.85559,0.840393,0.824367,0.807528,0.789891,0.771475,0.752298,0.732378,0.711735,0.69039,0.668364,0.645678,0.622355,0.598417,0.57389,0.548795,0.523159,0.497007,0.470365,0.443258,0.415714,0.387759,0.359422,0.33073,0.301712,0.272396,0.242811,0.212986,0.182951,0.152736,0.12237,0.0918835,0.0613061,0.0306682,4.30453e-16,-0.0306682,-0.0613061,-0.0918835,-0.12237,-0.152736,-0.182951,-0.212986,-0.242811,-0.272396,-0.301712,-0.33073,-0.359422,-0.387759,-0.415714,-0.443258,-0.470365,-0.497007,-0.523159,-0.548795,-0.57389,-0.598417,-0.622355,-0.645678,-0.668364,-0.69039,-0.711735,-0.732378,-0.752298,-0.771475,-0.789891,-0.807528,-0.824367,-0.840393,-0.85559,-0.869942,-0.883436,-0.896058,-0.907796,-0.918638,-0.928573,-0.937592,-0.945685,-0.952845,-0.959065,-0.964339,-0.96866,-0.972026,-0.974433,-0.975877,-0.976359
0.0837646,0.966515,0.966038,0.964607,0.962225,0.958893,0.954615,0.949395,0.943238,0.93615,0.928138,0.91921,0.909375,0.898643,0.887023,0.874529,0.861171,0.846963,0.83192,0.816055,0.799385,0.781927,0.763696,0.744712,0.724993,0.704559,0.683429,0.661625,0.639168,0.61608,0.592384,0.568103,0.543262,0.517884,0.491996,0.465622,0.438788,0.411522,0.383849,0.355798,0.327395,0.298669,0.269649,0.240362,0.210839,0.181107,0.151196,0.121136,0.0909571,0.060688,0.030359,-5.83279e-16,-0.030359,-0.060688,-0.0909571,-0.121136,-0.151196,-0.181107,-0.210839,-0.240362,-0.269649,-0.298669,-0.327395,-0.355798,-0.383849,-0.411522,-0.438788,-0.465622,-0.491996,-0.517884,-0.543262,-0.568103,-0.592384,-0.61608,-0.639168,-0.661625,-0.683429,-0.704559,-0.724993,-0.744712,-0.763696,-0.781927,-0.799385,-0.816055,-0.83192,-0.846963,-0.861171,-0.874529,-0.887023,-0.898643,-0.909375,-0.91921,-0.928138,-0.93615,-0.943238,-0.949395,-0.954615,-0.958893,-0.962225,-0.964607,-0.966038,-0.966515
0.0973641,0.955051,0.95458,0.953166,0.950812,0.94752,0.943293,0.938134,0.93205,0.925046,0.917129,0.908307,0.898589,0.887984,0.876502,0.864156,0.850957,0.836918,0.822053,0.806376,0.789904,0.772652,0.754638,0.735879,0.716394,0.696202,0.675323,0.653777,0.631587,0.608772,0.585357,0.561365,0.536818,0.511742,0.486161,0.460099,0.433584,0.406641,0.379296,0.351578,0.323512,0.295127,0.266451,0.237512,0.208338,0.178959,0.149403,0.1197,0.0898782,0.0599681,0.0299989,9.54702e-16,-0.0299989,-0.0599681,-0.0898782,-0.1197,-0.149403,-0.178959,-0.208338,-0.237512,-0.266451,-0.295127,-0.323512,-0.351578,-0.379296,-0.406641,-0.433584,-0.460099,-0.486161,-0.511742,-0.536818,-0.561365,-0.585357,-0.608772,-0.631587,-0.653777,-0.675323,-0.696202,-0.716394,-0.735879,-0.754638,-0.772652,-0.789904,-0.806376,-0.822053,-0.836918,-0.850957,-0.864156,-0.876502,-0.887984,-0.898589,-0.908307,-0.917129,-0.925046,-0.93205,-0.938134,-0.943293,-0.94752,-0.950812,-0.953166,-0.95458,-0.955051
0.110964,0.942011,0.941546,0.940152,0.93783,0.934583,0.930413,0.925325,0.919324,0.912416,0.904607,0.895906,0.88632,0.87586,0.864535,0.852357,0.839338,0.825491,0.810828,0.795366,0.779119,0.762103,0.744335,0.725832,0.706613,0.686696,0.666102,0.644851,0.622963,0.60046,0.577365,0.5537,0.529489,0.504755,0.479523,0.453817,0.427664,0.401089,0.374118,0.346777,0.319095,0.291097,0.262813,0.234269,0.205493,0.176515,0.147363,0.118065,0.0886511,0.0591494,0.0295893,-6.78676e-16,-0.0295893,-0.0591494,-0.0886511,-0.118065,-0.147363,-0.176515,-0.205493,-0.234269,-0.262813,-0.291097,-0.319095,-0.346777,-0.374118,-0.401089,-0.427664,-0.453817,-0.479523,-0.504755,-0.529489,-0.5537,-0.577365,-0.60046,-0.622963,-0.644851,-0.666102,-0.686696,-0.706613,-0.725832,-0.744335,-0.762103,-0.779119,-0.795366,-0.810828,-0.825491,-0.839338,-0.852357,-0.864535,-0.87586,-0.88632,-0.895906,-0.904607,-0.912416,-0.919324,-0.925325,-0.930413,-0.934583,-0.93783,-0.940152,-0.941546,-0.942011
0.117539,0.935154,0.934692,0.933308,0.931003,0.92778,0.92364,0.918589,0.912632,0.905774,0.898022,0.889384,0.879868,0.869484,0.858242,0.846152,0.833228,0.819481,0.804926,0.789576,0.773447,0.756555,0.738916,0.720548,0.701469,0.681698,0.661253,0.640157,0.618428,0.596089,0.573162,0.54967,0.525634,0.50108,0.476032,0.450514,0.424551,0.398169,0.371394,0.344253,0.316772,0.288978,0.2609,0.232563,0.203997,0.17523,0.14629,0.117206,0.0880057,0.0587188,0.0293739,-1.43247e-15,-0.0293739,-0.0587188,-0.0880057,-0.117206,-0.14629,-0.17523,-0.203997,-0.232563,-0.2609,-0.288978,-0.316772,-0.344253,-0.371394,-0.398169,-0.424551,-0.450514,-0.476032,-0.50108,-0.525634,-0.54967,-0.573162,-0.596089,-0.618428,-0.640157,-0.661253,-0.681698,-0.701469,-0.720548,-0.738916,-0.756555,-0.773447,-0.789576,-0.804926,-0.819481,-0.833228,-0.846152,-0.858242,-0.869484,-0.879868,-0.889384,-0.898022,-0.905774,-0.912632,-0.918589,-0.92364,-0.92778,-0.931003,-0.933308,-0.934692,-0.935154
