t,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1,
0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1
0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1
0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1
0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1
0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1
0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1
0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1
0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1
0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1
0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1
0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1
0.0008,0,0.462998,0.498559,0.499962,0.499999,0.5,0.500001,0.500038,0.501441,0.537002,1
0.0008,0,0.462998,0.498559,0.499962,0.499999,0.5,0.500001,0.500038,0.501441,0.537002,1
0.0008,0,0.462998,0.498559,0.499962,0.499999,0.5,0.500001,0.500038,0.501441,0.537002,1
0.0008,0,0.462998,0.498559,0.499962,0.499999,0.5,0.500001,0.500038,0.501441,0.537002,1
0.0008,0,0.462998,0.498559,0.499962,0.499999,0.5,0.500001,0.500038,0.501441,0.537002,1
0.0008,0,0.462998,0.498559,0.499962,0.499999,0.5,0.500001,0.500038,0.501441,0.537002,1
0.0008,0,0.462998,0.498559,0.499962,0.499999,0.5,0.500001,0.500038,0.501441,0.537002,1
0.0008,0,0.462998,0.498559,0.499962,0.499999,0.5,0.500001,0.500038,0.501441,0.537002,1
0.0008,0,0.462998,0.498559,0.499962,0.499999,0.5,0.500001,0.500038,0.501441,0.537002,1
0.0008,0,0.462998,0.498559,0.499962,0.499999,0.5,0.500001,0.500038,0.501441,0.537002,1
0.0008,0,0.462998,0.498559,0.499962,0.499999,0.5,0.500001,0.500038,0.501441,0.537002,1
0.00212582,0,0.412829,0.491386,0.499412,0.499969,0.5,0.500031,0.500588,0.508614,0.587171,1
0.00212582,0,0.412829,0.491386,0.499412,0.499969,0.5,0.500031,0.500588,0.508614,0.587171,1
0.00212582,0,0.412829,0.491386,0.499412,0.499969,0.5,0.500031,0.500588,0.508614,0.587171,1
0.00212582,0,0.412829,0.491386,0.499412,0.499969,0.5,0.500031,0.500588,0.508614,0.587171,1
0.00212582,0,0.412829,0.491386,0.499412,0.499969,0.5,0.500031,0.500588,0.508614,0.587171,1
0.00212582,0,0.412829,0.491386,0.499412,0.499969,0.5,0.500031,0.500588,0.508614,0.587171,1
0.00212582,0,0.412829,0.491386,0.499412,0.499969,0.5,0.500031,0.500588,0.508614,0.587171,1
0.00212582,0,0.412829,0.491386,0.499412,0.499969,0.5,0.500031,0.500588,0.508614,0.587171,1
0.00212582,0,0.412829,0.491386,0.499412,0.499969,0.5,0.500031,0.500588,0.508614,0.587171,1
0.00212582,0,0.412829,0.491386,0.499412,0.499969,0.5,0.500031,0.500588,0.508614,0.587171,1
0.00212582,0,0.412829,0.491386,0.499412,0.499969,0.5,0.500031,0.500588,0.508614,0.587171,1
0.00350801,0,0.371777,0.480089,0.497817,0.499817,0.5,0.500183,0.502183,0.519911,0.628223,1
0.00350801,0,0.371777,0.480089,0.497817,0.499817,0.5,0.500183,0.502183,0.519911,0.628223,1
0.00350801,0,0.371777,0.480089,0.497817,0.499817,0.5,0.500183,0.502183,0.519911,0.628223,1
0.00350801,0,0.371777,0.480089,0.497817,0.499817,0.5,0.500183,0.502183,0.519911,0.628223,1
0.00350801,0,0.371777,0.480089,0.497817,0.499817,0.5,0.500183,0.502183,0.519911,0.628223,1
0.00350801,0,0.371777,0.480089,0.497817,0.499817,0.5,0.500183,0.502183,0.519911,0.628223,1
0.00350801,0,0.371777,0.480089,0.497817,0.499817,0.5,0.500183,0.502183,0.519911,0.628223,1
0.00350801,0,0.371777,0.480089,0.497817,0.499817,0.5,0.500183,0.502183,0.519911,0.628223,1
0.00350801,0,0.371777,0.480089,0.497817,0.499817,0.5,0.500183,0.502183,0.519911,0.628223,1
0.00350801,0,0.371777,0.480089,0.497817,0.499817,0.5,0.500183,0.502183,0.519911,0.628223,1
0.00350801,0,0.371777,0.480089,0.497817,0.499817,0.5,0.500183,0.502183,0.519911,0.628223,1
0.00501915,0,0.336438,0.465568,0.49476,0.499385,0.5,0.500615,0.50524,0.534432,0.663562,1
0.00501915,0,0.336438,0.465568,0.49476,0.499385,0.5,0.500615,0.50524,0.534432,0.663562,1
0.00501915,0,0.336438,0.465568,0.49476,0.499385,0.5,0.500615,0.50524,0.534432,0.663562,1
0.00501915,0,0.336438,0.465568,0.49476,0.499385,0.5,0.500615,0.50524,0.534432,0.663562,1
0.00501915,0,0.336438,0.465568,0.49476,0.499385,0.5,0.500615,0.50524,0.534432,0.663562,1
0.00501915,0,0.336438,0.465568,0.49476,0.499385,0.5,0.500615,0.50524,0.534432,0.663562,1
0.00501915,0,0.336438,0.465568,0.49476,0.499385,0.5,0.500615,0.50524,0.534432,0.663562,1
0.00501915,0,0.336438,0.465568,0.49476,0.499385,0.5,0.500615,0.50524,0.534432,0.663562,1
0.00501915,0,0.336438,0.465568,0.49476,0.499385,0.5,0.500615,0.50524,0.534432,0.663562,1
