t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.72835,0.601828,0.600559,0.596775,0.590542,0.58197,0.571211,0.55846,0.54395,0.527953,0.510779,0.492769,0.474299,0.45577,0.437613,0.420281,0.404246,0.389996,0.37803,0.368857,0.362983,0.360916,
0.744445,0.612983,0.611698,0.607866,0.601554,0.592875,0.581983,0.569077,0.554394,0.538212,0.520843,0.502637,0.483971,0.465255,0.446923,0.429433,0.41326,0.398895,0.38684,0.377603,0.371693,0.369614,
0.760539,0.624076,0.622776,0.618897,0.612509,0.603726,0.592705,0.579648,0.564798,0.548435,0.530878,0.51248,0.493626,0.474729,0.456228,0.438585,0.422278,0.407803,0.395661,0.386363,0.380417,0.378326,
0.777182,0.635484,0.634168,0.630243,0.623778,0.61489,0.60374,0.590532,0.575514,0.55897,0.541224,0.522635,0.503592,0.484514,0.465843,0.448047,0.431607,0.417021,0.404794,0.395435,0.389452,0.38735,
0.793824,0.64683,0.645499,0.641528,0.634989,0.625999,0.614724,0.60137,0.586188,0.569469,0.551541,0.532767,0.513541,0.494287,0.475453,0.457509,0.440941,0.426248,0.413937,0.404519,0.398502,0.396389,
0.810466,0.658116,0.65677,0.652755,0.646143,0.637056,0.625658,0.612163,0.596823,0.579935,0.561829,0.542876,0.523473,0.50405,0.485058,0.466971,0.450278,0.435482,0.423091,0.413616,0.407566,0.405442,
0.824931,0.667878,0.666518,0.662466,0.655793,0.646623,0.635123,0.621508,0.606035,0.589003,0.570749,0.551645,0.532093,0.512527,0.493401,0.475194,0.458397,0.443514,0.431055,0.421533,0.415454,0.413321,
0.839941,0.677962,0.67659,0.6725,0.665766,0.656512,0.644908,0.631172,0.615565,0.598389,0.579984,0.560727,0.541026,0.521316,0.502056,0.483728,0.466826,0.451855,0.439328,0.429758,0.423651,0.421508,
0.856854,0.68927,0.687885,0.683754,0.676952,0.667606,0.655889,0.642021,0.626267,0.608933,0.590364,0.570941,0.551076,0.531209,0.511803,0.493343,0.476326,0.46126,0.448659,0.439036,0.432898,0.430746,
0.874872,0.701255,0.699856,0.695683,0.688811,0.679371,0.667537,0.653533,0.637628,0.620132,0.601394,0.5818,0.561766,0.541737,0.522181,0.503585,0.48645,0.471287,0.458609,0.448932,0.442763,0.440601,
0.888467,0.71026,0.708849,0.704645,0.697723,0.688213,0.676294,0.66219,0.646174,0.628559,0.609698,0.589978,0.569821,0.549675,0.530009,0.511314,0.494093,0.478858,0.466125,0.456408,0.450216,0.448046,
0.903753,0.720343,0.718921,0.714682,0.707705,0.69812,0.686106,0.671894,0.655757,0.638012,0.619015,0.59916,0.578868,0.558592,0.538806,0.520003,0.502688,0.487375,0.474581,0.464822,0.458605,0.456427,
0.921909,0.732265,0.73083,0.726552,0.71951,0.709838,0.697717,0.68338,0.667103,0.649209,0.630057,0.610044,0.589598,0.569174,0.549251,0.530323,0.5129,0.497498,0.484635,0.474826,0.46858,0.466393,
0.937942,0.742746,0.7413,0.736988,0.729892,0.720145,0.707932,0.693488,0.677093,0.659071,0.639786,0.619639,0.599061,0.578511,0.55847,0.539437,0.521922,0.506443,0.493521,0.483671,0.4774,0.475205,
0.953975,0.753185,0.751727,0.747383,0.740234,0.730415,0.718113,0.703565,0.687055,0.668909,0.649496,0.629219,0.608513,0.587841,0.567686,0.548551,0.530947,0.515394,0.502414,0.492523,0.486229,0.484026,
0.970568,0.763944,0.762476,0.7581,0.750897,0.741006,0.728614,0.713963,0.697336,0.679067,0.659525,0.639118,0.618284,0.59749,0.577221,0.557983,0.54029,0.524664,0.511626,0.501695,0.495377,0.493166,
0.987162,0.774661,0.773182,0.768774,0.76152,0.751559,0.739081,0.724328,0.70759,0.689201,0.669534,0.649002,0.628044,0.607131,0.586752,0.567415,0.549635,0.533938,0.520845,0.510875,0.504533,0.502315,
0.992045,0.777807,0.776324,0.771908,0.764639,0.754657,0.742154,0.727373,0.710602,0.692179,0.672476,0.651907,0.630914,0.609967,0.589556,0.57019,0.552386,0.536668,0.523559,0.513578,0.50723,0.505009,
0.997182,0.781113,0.779627,0.7752,0.767916,0.757914,0.745384,0.730573,0.713769,0.695309,0.67557,0.654963,0.633932,0.61295,0.592506,0.57311,0.555281,0.539541,0.526416,0.516422,0.510068,0.507845,
0.99947,0.782584,0.781096,0.776666,0.769374,0.759363,0.746822,0.731997,0.715178,0.696703,0.676947,0.656323,0.635276,0.614278,0.59382,0.574411,0.55657,0.540821,0.527688,0.517689,0.511332,0.509108,
0.999721,0.782745,0.781258,0.776827,0.769534,0.759522,0.74698,0.732153,0.715333,0.696856,0.677098,0.656472,0.635424,0.614424,0.593964,0.574554,0.556711,0.540961,0.527827,0.517828,0.51147,0.509247,
1.00085,0.782445,0.780959,0.776534,0.769251,0.759251,0.746725,0.731918,0.715121,0.696669,0.676939,0.656345,0.635329,0.614363,0.59394,0.574567,0.556763,0.541052,0.527957,0.517997,0.511678,0.509491,
1.00198,0.782042,0.780558,0.776139,0.768867,0.758882,0.746374,0.73159,0.714818,0.696395,0.676697,0.656137,0.635158,0.614231,0.593848,0.574517,0.556756,0.541088,0.528037,0.518121,0.511843,0.509694,
1.00706,0.780237,0.778762,0.774372,0.767147,0.757227,0.744803,0.730118,0.713461,0.695168,0.675613,0.655208,0.634395,0.613643,0.593442,0.574298,0.556729,0.541256,0.5284,0.518679,0.512582,0.510567,
1.02247,0.774836,0.77339,0.769085,0.762002,0.752279,0.740104,0.725719,0.70941,0.691508,0.672384,0.652446,0.632131,0.611905,0.592252,0.573674,0.556683,0.541797,0.529526,0.520371,0.514742,0.512946,
1.03787,0.76954,0.768123,0.763903,0.75696,0.747432,0.735504,0.721416,0.70545,0.687935,0.669238,0.649762,0.629941,0.610235,0.591125,0.573108,0.556688,0.542379,0.530671,0.522024,0.51677,0.51509,
1.05794,0.762799,0.761418,0.757308,0.750546,0.741268,0.729659,0.715952,0.700428,0.683411,0.665264,0.646383,0.627198,0.608163,0.589751,0.572455,0.556767,0.543183,0.532157,0.524089,0.519231,0.517666,
1.08308,0.754598,0.753262,0.749287,0.742748,0.73378,0.722562,0.709327,0.694349,0.677948,0.660478,0.642334,0.623933,0.605726,0.588175,0.571761,0.556956,0.544225,0.533972,0.526528,0.522074,0.520631,
1.09407,0.751101,0.749784,0.745867,0.739425,0.73059,0.719542,0.70651,0.691768,0.675632,0.658455,0.640628,0.622567,0.604716,0.587535,0.571497,0.557064,0.544685,0.534743,0.527542,0.523243,0.521849,
1.11179,0.745565,0.74428,0.740456,0.734167,0.725546,0.714768,0.702062,0.687696,0.671985,0.655276,0.637956,0.620436,0.603154,0.586559,0.571114,0.557262,0.545424,0.535954,0.529118,0.525047,0.523725,
1.13034,0.739913,0.73866,0.734932,0.728803,0.720402,0.709904,0.697534,0.683558,0.668286,0.652061,0.635265,0.618302,0.601604,0.58561,0.570764,0.557493,0.54619,0.537177,0.53069,0.526835,0.525583,
1.14602,0.735246,0.73402,0.730372,0.724376,0.71616,0.705896,0.693807,0.680156,0.665251,0.64943,0.633071,0.616573,0.600359,0.584859,0.570504,0.557703,0.546827,0.538176,0.531962,0.528274,0.527077,
1.16343,0.730181,0.728984,0.725425,0.719575,0.711561,0.701554,0.689774,0.676481,0.661977,0.6466,0.63072,0.614729,0.599042,0.584077,0.570249,0.557948,0.547522,0.539248,0.533316,0.529801,0.528659,
1.18085,0.725237,0.724071,0.720599,0.714893,0.707079,0.697326,0.685851,0.672911,0.658806,0.643866,0.628457,0.612963,0.597791,0.583344,0.570024,0.558201,0.548201,0.540282,0.534613,0.531258,0.530168,
1.19456,0.721431,0.720286,0.716882,0.711289,0.703631,0.694076,0.682839,0.670174,0.656378,0.641778,0.626734,0.611625,0.596849,0.582799,0.569866,0.558404,0.548725,0.541069,0.535596,0.532359,0.531308,
1.20961,0.71734,0.716219,0.712889,0.707418,0.69993,0.69059,0.679611,0.667245,0.653784,0.639552,0.624903,0.610208,0.595857,0.582232,0.56971,0.558629,0.549286,0.541908,0.536637,0.533523,0.532512,
1.22737,0.712625,0.711534,0.70829,0.702962,0.695672,0.686582,0.675905,0.663886,0.650816,0.637011,0.622818,0.608602,0.59474,0.581601,0.569545,0.558896,0.549932,0.542862,0.537818,0.534841,0.533874,
1.24344,0.708466,0.707401,0.704234,0.699033,0.69192,0.683055,0.672646,0.660938,0.648215,0.634789,0.621002,0.607209,0.593776,0.581062,0.569413,0.559138,0.5505,0.543695,0.538845,0.535984,0.535055,
1.26024,0.704223,0.703184,0.700097,0.695028,0.688098,0.679464,0.669333,0.657944,0.645579,0.632543,0.619171,0.605809,0.592812,0.580529,0.56929,0.55939,0.551077,0.544536,0.539878,0.537132,0.53624,
1.27704,0.700086,0.699074,0.696066,0.691128,0.684377,0.675972,0.666114,0.65504,0.643027,0.630373,0.617407,0.604465,0.591892,0.580025,0.56918,0.559639,0.551638,0.545348,0.540872,0.538234,0.537378,
1.29193,0.696509,0.695519,0.69258,0.687756,0.681164,0.672958,0.663339,0.65254,0.640833,0.628511,0.615897,0.603318,0.591111,0.5796,0.569093,0.559858,0.55212,0.546043,0.54172,0.539175,0.538349,
1.30682,0.693013,0.692046,0.689175,0.684464,0.678028,0.670019,0.660636,0.650107,0.638701,0.626706,0.614435,0.602211,0.59036,0.579195,0.569014,0.560075,0.55259,0.546716,0.542541,0.540083,0.539286,
1.32356,0.68918,0.688238,0.685443,0.680857,0.674593,0.666803,0.65768,0.647451,0.636377,0.624741,0.612848,0.601012,0.589549,0.578762,0.568935,0.560314,0.553103,0.547448,0.543431,0.541067,0.5403,
1.34154,0.685175,0.684261,0.681546,0.677092,0.671011,0.663452,0.654604,0.64469,0.633965,0.622705,0.611208,0.599777,0.588717,0.578321,0.568859,0.560567,0.553637,0.548206,0.54435,0.542082,0.541347,
1.35534,0.682181,0.681286,0.678632,0.674278,0.668336,0.660951,0.652311,0.642633,0.632171,0.621193,0.609992,0.598864,0.588104,0.577998,0.568807,0.560757,0.554034,0.548768,0.545031,0.542834,0.542121,
1.37071,0.678924,0.678051,0.675463,0.671219,0.665429,0.658235,0.649822,0.640404,0.630229,0.619559,0.60868,0.59788,0.587446,0.577653,0.568754,0.560965,0.554465,0.549375,0.545766,0.543643,0.542955,
1.38869,0.675216,0.67437,0.671858,0.667741,0.662125,0.65515,0.646999,0.637878,0.62803,0.617712,0.6072,0.596772,0.586708,0.577269,0.568698,0.561204,0.554952,0.550061,0.546594,0.544555,0.543895,
1.40469,0.67201,0.671186,0.668741,0.664735,0.659271,0.652488,0.644564,0.635702,0.626139,0.616126,0.605931,0.595825,0.586078,0.576943,0.568655,0.561411,0.555373,0.55065,0.547303,0.545337,0.544699,
1.4207,0.668889,0.668087,0.665709,0.661811,0.656497,0.649902,0.6422,0.633592,0.624307,0.61459,0.604705,0.594911,0.585472,0.576632,0.568615,0.561614,0.55578,0.55122,0.547989,0.546091,0.545476,
1.4367,0.665853,0.665072,0.662759,0.658968,0.653801,0.64739,0.639906,0.631545,0.622532,0.613105,0.60352,0.59403,0.584889,0.576333,0.56858,0.561811,0.556175,0.55177,0.548651,0.546819,0.546225,
1.4533,0.662791,0.662032,0.659785,0.656102,0.651084,0.644861,0.637598,0.629488,0.62075,0.611616,0.602333,0.593149,0.584308,0.576037,0.568547,0.562011,0.556571,0.552322,0.549314,0.547547,0.546975,
1.4699,0.659816,0.659079,0.656896,0.65332,0.648449,0.642408,0.635362,0.627497,0.619026,0.610177,0.601188,0.5923,0.583749,0.575754,0.568517,0.562206,0.556955,0.552856,0.549954,0.54825,0.547698,
1.48649,0.656927,0.656211,0.654092,0.65062,0.645891,0.640029,0.633194,0.625568,0.617359,0.608786,0.600083,0.591482,0.583211,0.575483,0.568491,0.562396,0.557327,0.553371,0.550571,0.548927,0.548395,
1.50115,0.654447,0.653749,0.651685,0.648303,0.643698,0.63799,0.631338,0.623917,0.615932,0.607597,0.59914,0.590785,0.582754,0.575254,0.56847,0.56256,0.557645,0.553811,0.551098,0.549506,0.54899,
1.5158,0.652031,0.651351,0.64934,0.646046,0.641562,0.636006,0.629532,0.622312,0.614547,0.606444,0.598225,0.590109,0.582312,0.575032,0.568451,0.562719,0.557954,0.554238,0.551609,0.550066,0.549566,
1.53261,0.649335,0.648675,0.646724,0.64353,0.639182,0.633795,0.627521,0.620526,0.613006,0.605162,0.59721,0.58936,0.581823,0.574788,0.568432,0.562897,0.558298,0.554712,0.552176,0.550687,0.550206,
1.55095,0.646486,0.645849,0.643962,0.640873,0.63667,0.631464,0.625401,0.618645,0.611384,0.603814,0.596143,0.588575,0.58131,0.574534,0.568413,0.563085,0.558661,0.555211,0.552771,0.55134,0.550877,
1.56427,0.644478,0.643855,0.642014,0.639,0.634899,0.62982,0.623907,0.61732,0.610243,0.602866,0.595394,0.588023,0.580951,0.574356,0.568401,0.563219,0.558915,0.555561,0.55319,0.551799,0.551349,
1.57957,0.642229,0.641623,0.639833,0.636903,0.632917,0.627982,0.622238,0.615841,0.608969,0.601809,0.594558,0.587409,0.580551,0.574159,0.568388,0.563368,0.5592,0.555952,0.553656,0.55231,0.551874,
1.59803,0.639599,0.639014,0.637284,0.634453,0.630603,0.625836,0.62029,0.614114,0.607483,0.600577,0.593585,0.586694,0.580087,0.57393,0.568374,0.563542,0.559532,0.556408,0.5542,0.552905,0.552486,
1.61358,0.637454,0.636885,0.635205,0.632455,0.628715,0.624087,0.618703,0.612709,0.606275,0.599575,0.592795,0.586114,0.579711,0.573746,0.568364,0.563685,0.559803,0.556778,0.554641,0.553388,0.552983,
1.63003,0.63525,0.634698,0.633069,0.630403,0.626778,0.622292,0.617075,0.611268,0.605036,0.598549,0.591986,0.585521,0.579327,0.573558,0.568354,0.563832,0.56008,0.557157,0.555093,0.553882,0.553491,
1.64648,0.633113,0.632578,0.630999,0.628414,0.624901,0.620553,0.615498,0.609873,0.603837,0.597557,0.591204,0.584949,0.578956,0.573377,0.568346,0.563974,0.560348,0.557524,0.555529,0.55436,0.553982,
1.66293,0.631042,0.630523,0.628992,0.626487,0.623082,0.618869,0.613971,0.608522,0.602678,0.596597,0.590449,0.584396,0.578599,0.573203,0.568338,0.564112,0.560607,0.557878,0.555951,0.554821,0.554456,
1.67938,0.629034,0.628531,0.627047,0.624619,0.621319,0.617238,0.612493,0.607216,0.601556,0.59567,0.589719,0.583862,0.578254,0.573035,0.568332,0.564246,0.560858,0.558221,0.556359,0.555267,0.554914,
1.69583,0.627087,0.6266,0.625163,0.62281,0.619612,0.615658,0.611062,0.605951,0.600471,0.594772,0.589013,0.583346,0.577921,0.572874,0.568326,0.564376,0.561101,0.558552,0.556753,0.555698,0.555357,
1.71058,0.625393,0.624919,0.623521,0.621234,0.618126,0.614283,0.609817,0.604851,0.599528,0.593993,0.5884,0.582898,0.577633,0.572734,0.568321,0.564489,0.561313,0.55884,0.557095,0.556072,0.555742,
1.72534,0.623746,0.623285,0.621926,0.619703,0.616682,0.612947,0.608608,0.603783,0.598612,0.593237,0.587806,0.582464,0.577353,0.572599,0.568317,0.564599,0.561518,0.55912,0.557427,0.556435,0.556115,
1.74199,0.621943,0.621496,0.62018,0.618027,0.615102,0.611486,0.607285,0.602615,0.597611,0.59241,0.587157,0.58199,0.577048,0.572452,0.568313,0.564719,0.561742,0.559425,0.55779,0.556831,0.556522,
1.76005,0.62005,0.619619,0.618348,0.616269,0.613445,0.609954,0.605899,0.601392,0.596563,0.591545,0.586478,0.581495,0.576729,0.572298,0.568309,0.564846,0.561977,0.559745,0.558169,0.557246,0.556948,
1.77391,0.618643,0.618223,0.616986,0.614962,0.612213,0.608815,0.604868,0.600482,0.595784,0.590902,0.585973,0.581127,0.576493,0.572185,0.568306,0.56494,0.562152,0.559982,0.558451,0.557553,0.557264,
1.78935,0.617119,0.61671,0.61551,0.613546,0.610879,0.607581,0.603753,0.599498,0.594941,0.590207,0.585428,0.58073,0.576238,0.572062,0.568304,0.565042,0.56234,0.560239,0.558755,0.557886,0.557606,
1.80734,0.615399,0.615005,0.613846,0.611949,0.609374,0.606191,0.602495,0.598389,0.593992,0.589424,0.584814,0.580282,0.575951,0.571924,0.568301,0.565157,0.562553,0.560528,0.559098,0.558261,0.557991,
1.82322,0.61393,0.613548,0.612424,0.610586,0.608089,0.605004,0.601422,0.597443,0.593182,0.588756,0.58429,0.579901,0.575706,0.571807,0.568299,0.565255,0.562735,0.560774,0.559391,0.55858,0.558319,
1.83911,0.612506,0.612135,0.611046,0.609264,0.606844,0.603853,0.600382,0.596526,0.592398,0.58811,0.583784,0.579532,0.575469,0.571694,0.568297,0.56535,0.562911,0.561013,0.559674,0.558889,0.558637,
1.85571,0.611064,0.610705,0.609651,0.607925,0.605583,0.602689,0.59933,0.595598,0.591604,0.587456,0.583271,0.579159,0.57523,0.57158,0.568296,0.565447,0.563089,0.561254,0.55996,0.559202,0.558958,
1.87231,0.609668,0.609321,0.6083,0.60663,0.604364,0.601562,0.598312,0.594701,0.590837,0.586824,0.582776,0.578799,0.575,0.57147,0.568295,0.565541,0.563261,0.561487,0.560237,0.559504,0.559268,
1.88892,0.608317,0.60798,0.606993,0.605376,0.603183,0.600472,0.597327,0.593833,0.590094,0.586212,0.582297,0.578451,0.574777,0.571364,0.568294,0.565631,0.563427,0.561713,0.560504,0.559796,0.559568,
1.90375,0.607147,0.60682,0.60586,0.604291,0.602161,0.599528,0.596474,0.593082,0.589452,0.585683,0.581883,0.57815,0.574584,0.571272,0.568293,0.565709,0.563571,0.561908,0.560736,0.560048,0.559828,
1.91859,0.606011,0.605692,0.604761,0.603236,0.601168,0.598611,0.595646,0.592352,0.588829,0.58517,0.581481,0.577858,0.574397,0.571183,0.568292,0.565786,0.563711,0.562098,0.56096,0.560293,0.56008,
