t,Vr-->,z_V,0,1,2,3,4,5,6
1.77704e-06,75,-1.27959e-11,-1.05223e-07,1.75127e-08,-2.44809e-07,1.03474e-06,-6.07051e-06,-1.92655e-08,
1.77704e-06,80,-2.03175e-06,-1.50642e-05,2.58224e-06,-2.12411e-05,9.17806e-05,-0.000535161,-3.66784e-05,
1.77704e-06,85,-6.47211e-06,-4.21012e-05,7.22552e-06,-1.06365e-05,4.59208e-05,-0.00026782,-1.76955e-05,
1.77704e-06,90,-1.27959e-11,-1.05223e-07,1.75127e-08,-2.44809e-07,1.03474e-06,-6.07051e-06,-1.92655e-08,
1.77704e-06,95,-2.03175e-06,-1.50642e-05,2.58224e-06,-2.12411e-05,9.17806e-05,-0.000535161,-3.66784e-05,
1.77704e-06,100,-6.47211e-06,-4.21012e-05,7.22552e-06,-1.06365e-05,4.59208e-05,-0.00026782,-1.76955e-05,

1.77704e-06,5,305,304.999,305,305,305,304.999,305,
1.77704e-06,10,305,304.999,305,305,305,304.999,305,
1.77704e-06,15,305,304.999,305,305,305,304.999,305,
1.77704e-06,20,305,304.999,305,305,305,304.999,305,
1.77704e-06,25,305,304.999,305,305,305,304.999,305,
1.77704e-06,30,305,304.999,305,305,305,304.999,305,
1.77704e-06,35,305,304.999,305,305,305,304.999,305,
1.77704e-06,40,305,304.999,305,305,305,304.999,305,
1.77704e-06,45,305,304.999,305,305,305,304.999,305,
1.77704e-06,50,305,304.999,305,305,305,304.999,305,
1.77704e-06,55,305,304.999,305,305,305,304.999,305,
1.77704e-06,60,305,304.999,305,305,305,304.999,305,
1.77704e-06,65,305,304.999,305,305,305,304.999,305,
1.77704e-06,70,305,304.999,305,305,305,304.999,305,
1.77704e-06,75,305,304.999,305,305,305,304.999,305,
1.77704e-06,80,305,304.999,305,305,305,304.999,305,
1.77704e-06,85,305,304.999,305,305,305,304.999,305,
1.77704e-06,90,305,304.999,305,305,305,304.999,305,
1.77704e-06,95,305,304.999,305,305,305,304.999,305,
1.77704e-06,100,305,304.999,305,305,305,304.999,305,

t_Vr-->,z_V,0,1,2,3,4,5,6
2.24683e-06,5,-3.62524e-06,-2.34912e-05,4.03638e-06,-2.83935e-05,0.000122707,-0.000715461,-4.89877e-05,
2.24683e-06,10,-6.4743e-06,-4.19908e-05,7.2071e-06,-1.33298e-05,5.75955e-05,-0.000335835,-2.29977e-05,
2.24683e-06,15,3.15555e-11,8.40167e-09,-1.43192e-09,-2.87739e-12,1.24234e-11,-7.24451e-11,-4.92793e-12,
2.24683e-06,20,-3.62972e-06,-2.34956e-05,4.03187e-06,-2.83761e-05,0.000122609,-0.000714922,-4.89898e-05,
2.24683e-06,25,-6.4743e-06,-4.19908e-05,7.2071e-06,-1.33298e-05,5.75955e-05,-0.000335835,-2.29977e-05,
2.24683e-06,30,-2.7499e-12,8.3741e-09,-1.42758e-09,-1.50891e-07,6.38002e-07,-3.7426e-06,-1.59048e-08,
2.24683e-06,35,-3.62972e-06,-2.34956e-05,4.03187e-06,-2.83761e-05,0.000122609,-0.000714922,-4.89898e-05,
2.24683e-06,40,-6.4743e-06,-4.19908e-05,7.2071e-06,-1.33298e-05,5.75955e-05,-0.000335835,-2.29977e-05,
